TransactionDate,Total_Debit,Total_Credit,Transaction_Count,Closing_Balance,Net_Flow,Withdrawal_Amount,Withdrawal_Count,Deposit_Amount,Deposit_Count,Airtime_Amount,Airtime_Count,BillPayment_Amount,BillPayment_Count,WalletTransfer_Amount,WalletTransfer_Count,Transfer_Amount,Transfer_Count,Levy_Amount,Levy_Count,Commission_Amount,Commission_Count,Reversal_Amount,Reversal_Count,Insurance_Amount,Insurance_Count,Other_Amount,Other_Count,DayOfWeek,Month,WeekOfMonth,Quarter,IsWeekend,Average_Withdrawal_Size,Average_Deposit_Size,Credit_Debit_Ratio,Lag_1_Withdrawal_Amount,Lag_1_Deposit_Amount,Lag_7_Withdrawal_Amount,Lag_7_Deposit_Amount,Lag_30_Withdrawal_Amount,Lag_30_Deposit_Amount,Rolling_7_Day_Withdrawal_Amount,Rolling_7_Day_Deposit_Amount,Rolling_30_Day_Withdrawal_Amount,Rolling_30_Day_Deposit_Amount,Target_Next_Day_Withdrawal_Amount,Target_Next_Day_Deposit_Amount,Has_Deposit,Target_Has_Deposit_Tomorrow
2024-04-05,3216630.0,1882826.0,156,222769.05,-1333804.0,1599922.5,50,0.0,0,0.0,0,0.0,0,0.0,0,93883.5,6,7400.0,74,0.0,0,189020.0,1,0.0,0,0.0,25,4,4,1,2,0,31998.45,0.0,0.5853411800549022,1887545.25,0.0,1467796.75,0.0,1041110.5,0.0,1322436.7142857143,0.0,1380644.255,0.0,2713703.75,0.0,0,0
2024-04-06,2570740.0,2939753.75,233,591782.8,369013.75,2713703.75,83,0.0,0,0.0,0,0.0,0,0.0,0,171150.0,6,11300.0,113,0.0,0,0.0,0,0.0,0,54900.0,31,5,4,1,2,1,32695.225903614457,0.0,1.1435437850579988,1599922.5,0.0,1801593.0,0.0,1592783.25,0.0,1341311.8214285714,0.0,1399271.3216666668,0.0,1772599.0,0.0,0,0
2024-04-07,2763985.0,2474289.0,135,302086.8,-289696.0,1772599.0,38,0.0,0,0.0,0,0.0,0,0.0,0,692237.5,10,6200.0,62,0.0,0,0.0,0,0.0,0,9452.5,25,6,4,1,2,1,46647.34210526316,0.0,0.8951890115177904,2713703.75,0.0,608774.5,0.0,1324946.0,0.0,1471613.357142857,0.0,1436635.3383333336,0.0,823186.25,0.0,0,0
2024-04-08,1123880.0,1455645.75,144,633852.55,331765.75,823186.25,48,0.0,0,0.0,0,0.0,0,0.0,0,632459.5,10,6700.0,67,0.0,0,0.0,0,0.0,0,0.0,19,0,4,2,2,0,17149.713541666668,0.0,1.295196773676905,1772599.0,0.0,1706016.5,0.0,2728049.1,0.0,1637874.0,0.0,1451557.1050000002,0.0,1134449.75,0.0,0,0
2024-04-09,1245160.0,1164603.25,159,553295.8,-80556.75,1134449.75,49,0.0,0,0.0,0,0.0,0,0.0,0,30153.5,5,7700.0,77,0.0,0,0.0,0,0.0,0,0.0,28,1,4,2,2,0,23152.035714285717,0.0,0.935304097465386,823186.25,0.0,479412.5,0.0,1728710.75,0.0,1511755.392857143,0.0,1388061.6766666668,0.0,19004.5,0.0,0,0
2024-04-11,200.0,19004.5,4,572100.3,18804.5,19004.5,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,200.0,2,0.0,0,0.0,0,0.0,0,0.0,0,3,4,2,2,0,9502.25,0.0,95.0225,1134449.75,0.0,1305918.5,0.0,1080240.7,0.0,1605332.142857143,0.0,1368252.9766666668,0.0,1494664.0,0.0,0,0
2024-04-12,2022580.0,1554813.0,111,104333.3,-467767.0,1494664.0,39,0.0,0,0.0,0,0.0,0,0.0,0,60149.0,3,5400.0,54,0.0,0,0.0,0,0.0,0,0.0,15,4,4,2,2,0,38324.717948717946,0.0,0.7687275657823176,19004.5,0.0,1887545.25,0.0,2654188.0,0.0,1421487.2857142857,0.0,1332878.4366666668,0.0,1409220.5,0.0,0,0
2024-04-13,1309040.0,1859377.25,135,654670.55,550337.25,1409220.5,41,0.0,0,0.0,0,0.0,0,0.0,0,450156.75,11,6200.0,62,0.0,0,0.0,0,0.0,0,0.0,21,5,4,2,2,1,34371.23170731707,0.0,1.4204128598056591,1494664.0,0.0,1599922.5,0.0,1846656.5,0.0,1365361.392857143,0.0,1294227.6366666667,0.0,279283.25,0.0,0,0
2024-04-14,407520.0,1086452.25,98,1333602.8,678932.25,279283.25,27,0.0,0,0.0,0,0.0,0,0.0,0,803089.5,3,4700.0,47,0.0,0,0.0,0,0.0,0,4079.5,21,6,4,2,2,1,10343.824074074077,0.0,2.6660096436984686,1409220.5,0.0,2713703.75,0.0,2098042.75,0.0,1338118.25,0.0,1279646.4366666668,0.0,1267242.0,0.0,0,0
2024-04-15,2581680.0,1983173.5,167,735096.3,-598506.5,1267242.0,56,0.0,0,0.0,0,0.0,0,0.0,0,715931.5,9,7900.0,79,0.0,0,0.0,0,0.0,0,0.0,23,0,4,3,2,0,22629.321428571428,0.0,0.7681716944005453,279283.25,0.0,1772599.0,0.0,1777314.25,0.0,990343.8928571428,0.0,1219021.12,0.0,1088819.5,0.0,0,0
2024-04-16,1066200.0,1335246.0,138,1004142.3,269046.0,1088819.5,43,0.0,0,0.0,0,0.0,0,0.0,0,245332.0,9,6400.0,64,0.0,0,0.0,0,0.0,0,1094.5,22,1,4,3,2,0,25321.383720930236,0.0,1.2523410241980866,1267242.0,0.0,823186.25,0.0,2897969.75,0.0,918150.0357142856,0.0,1202018.711666667,0.0,1562891.5,0.0,0,0
2024-04-17,461960.0,1584881.0,102,2127063.3,1122921.0,1562891.5,33,0.0,0,0.0,0,0.0,0,0.0,0,2089.5,1,5000.0,50,0.0,0,0.0,0,0.0,0,19900.0,18,2,4,3,2,0,47360.34848484849,0.0,3.4307753918088144,1088819.5,0.0,1134449.75,0.0,903578.0,0.0,956097.6428571428,0.0,1141713.7033333334,0.0,1102423.75,0.0,0,0
2024-04-18,1497180.0,2849637.75,139,3479521.05,1352457.75,1102423.75,40,0.0,0,0.0,0,0.0,0,0.0,0,1747214.0,7,6600.0,66,0.0,0,0.0,0,0.0,0,0.0,26,3,4,3,2,0,27560.59375,0.0,1.903336773133491,1562891.5,0.0,19004.5,0.0,1418790.1,0.0,1017303.6071428572,0.0,1163690.82,0.0,513615.75,0.0,0,0
2024-04-19,916120.0,719839.75,101,3283240.8,-196280.25,513615.75,26,0.0,0,0.0,0,0.0,0,0.0,0,202642.0,9,4500.0,45,0.0,0,0.0,0,0.0,0,3582.0,21,4,4,3,2,0,19754.45192307692,0.0,0.7857483189975113,1102423.75,0.0,1494664.0,0.0,286703.75,0.0,1172077.7857142857,0.0,1153145.275,0.0,2234804.25,0.0,0,0
2024-04-20,1407120.0,2280550.75,162,4156671.55,873430.75,2234804.25,65,0.0,0,0.0,0,0.0,0,0.0,0,10646.5,3,7900.0,79,0.0,0,0.0,0,0.0,0,35100.0,15,5,4,3,2,1,34381.60384615385,0.0,1.6207222909204615,513615.75,0.0,1409220.5,0.0,623360.5,0.0,1031928.0357142856,0.0,1160709.0083333333,0.0,1468311.5,0.0,0,0
2024-04-21,1894960.0,1476495.5,133,3738207.05,-418464.5,1468311.5,44,0.0,0,0.0,0,0.0,0,0.0,0,6592.0,2,6500.0,65,0.0,0,0.0,0,0.0,0,1592.0,22,6,4,3,2,1,33370.71590909091,0.0,0.7791697450078102,2234804.25,0.0,279283.25,0.0,879889.75,0.0,1149868.5714285714,0.0,1214423.8,0.0,475731.5,0.0,0,0
2024-04-22,3102470.0,3328036.31,97,3963773.36,225566.31000000008,475731.5,22,0.0,0,0.0,0,0.0,0,49000.0,1,1526271.5,5,4200.0,42,0.0,0,1245040.0,2,0.0,0,31993.31,25,0,4,4,2,0,21624.15909090909,0.0,1.0727053960231687,1468311.5,0.0,1267242.0,0.0,1439857.0,0.0,1319729.75,0.0,1234037.8583333334,0.0,1238769.35,0.0,0,0
2024-04-23,5147330.0,1431474.6,122,247917.96,-3715855.4,1238769.35,40,0.0,0,0.0,0,0.0,0,0.0,0,187158.0,10,5500.0,55,0.0,0,0.0,0,0.0,0,5547.25,17,1,4,4,2,0,30969.233750000003,0.0,0.2781004132239433,475731.5,0.0,1088819.5,0.0,1179579.5,0.0,1206656.8214285714,0.0,1201900.3416666666,0.0,859654.5,0.0,0,0
2024-04-24,1068210.0,980807.5,87,160515.46,-87402.5,859654.5,19,0.0,0,0.0,0,0.0,0,0.0,0,121153.0,5,4100.0,41,0.0,0,0.0,0,0.0,0,0.0,22,2,4,4,2,0,45244.97368421053,0.0,0.9181785416725176,1238769.35,0.0,1562891.5,0.0,457970.25,0.0,1228078.2285714287,0.0,1203873.336666667,0.0,271839.5,0.0,0,0
2024-04-25,1118670.0,1918979.0,102,960824.46,800309.0,271839.5,28,0.0,0,0.0,0,0.0,0,0.0,0,1647139.5,10,4600.0,46,0.0,0,0.0,0,0.0,0,0.0,18,3,4,4,2,0,9708.55357142857,0.0,1.7154111578928548,859654.5,0.0,1102423.75,0.0,494770.5,0.0,1127615.8,0.0,1217262.8116666668,0.0,1537303.5,0.0,0,0
2024-04-26,1117080.0,2009634.0,181,1853378.46,892554.0,1537303.5,52,0.0,0,0.0,0,0.0,0,0.0,0,403695.5,12,8300.0,83,0.0,0,0.0,0,0.0,0,68635.0,34,4,4,4,2,0,29563.528846153848,0.0,1.799006337952519,271839.5,0.0,513615.75,0.0,1651013.25,0.0,1008960.9071428572,0.0,1209831.778333333,0.0,1905029.5,0.0,0,0
2024-04-27,1597760.0,2280216.0,226,2535834.46,682456.0,1905029.5,86,0.0,0,0.0,0,0.0,0,0.0,0,355286.5,9,10800.0,108,0.0,0,0.0,0,0.0,0,19900.0,23,5,4,4,2,1,22151.50581395349,0.0,1.427132986180653,1537303.5,0.0,2234804.25,0.0,455444.5,0.0,1155202.014285714,0.0,1206041.4533333334,0.0,473140.0,0.0,0,0
2024-04-28,1152900.0,640278.5,111,2023212.96,-512621.5,473140.0,38,0.0,0,0.0,0,0.0,0,0.0,0,10149.0,2,5300.0,53,0.0,0,0.0,0,0.0,0,156989.5,18,6,4,4,2,1,12451.052631578948,0.0,0.5553634313470379,1905029.5,0.0,1468311.5,0.0,1601302.0,0.0,1108091.3357142855,0.0,1254360.9533333334,0.0,1821900.5,0.0,0,0
2024-04-29,2141335.0,2154442.0,174,2036319.96,13107.0,1821900.5,51,0.0,0,0.0,0,0.0,0,0.0,0,181501.5,4,8300.0,83,0.0,0,151040.0,2,0.0,0,0.0,34,0,4,5,2,0,35723.53921568627,0.0,1.0061209479133344,473140.0,0.0,475731.5,0.0,1467796.75,0.0,965923.9785714286,0.0,1216755.5533333337,0.0,1643565.25,0.0,0,0
2024-04-30,1601256.0,1831419.25,168,2266483.21,230163.25,1643565.25,55,0.0,0,980.0,1,0.0,0,0.0,0,163879.0,10,7700.0,77,0.0,0,0.0,0,0.0,0,23975.0,25,1,4,5,2,0,29883.004545454547,0.0,1.1437391959811547,1821900.5,0.0,1238769.35,0.0,1801593.0,0.0,1158233.8357142855,0.0,1228559.0116666667,0.0,1916534.25,0.0,0,0
2024-05-01,2565290.0,2044900.75,170,1746093.96,-520389.25,1916534.25,64,0.0,0,0.0,0,0.0,0,0.0,0,123391.5,9,8000.0,80,0.0,0,0.0,0,0.0,0,4975.0,17,2,5,1,2,0,29945.84765625,0.0,0.7971421359768291,1643565.25,0.0,859654.5,0.0,608774.5,0.0,1216061.8214285714,0.0,1223291.4200000002,0.0,1172940.0,0.0,0,0
2024-05-02,1242266.0,1198064.0,139,1701891.96,-44202.0,1172940.0,50,0.0,0,0.0,0,0.0,0,0.0,0,25124.0,2,6800.0,68,0.0,0,0.0,0,0.0,0,0.0,19,3,5,1,2,0,23458.8,0.0,0.9644182485876616,1916534.25,0.0,271839.5,0.0,1706016.5,0.0,1367044.642857143,0.0,1266883.4116666666,0.0,1637523.0,0.0,0,0
2024-05-03,2768560.0,2452697.5,131,1386029.46,-315862.5,1637523.0,48,0.0,0,0.0,0,0.0,0,0.0,0,112154.5,7,6100.0,61,0.0,0,703020.0,1,0.0,0,0.0,14,4,5,1,2,0,34115.0625,0.0,0.885910906752969,1172940.0,0.0,1537303.5,0.0,479412.5,0.0,1495773.2857142857,0.0,1249114.195,0.0,3718604.75,0.0,0,0
2024-05-04,4828020.0,3757659.25,189,315668.71,-1070360.75,3718604.75,65,0.0,0,0.0,0,0.0,0,0.0,0,39054.5,3,9300.0,93,0.0,0,0.0,0,0.0,0,0.0,28,5,5,1,2,1,57209.303846153845,0.0,0.7783023371899868,1637523.0,0.0,1905029.5,0.0,1305918.5,0.0,1510090.357142857,0.0,1287717.8783333334,0.0,499778.5,0.0,0,0
2024-05-05,513880.0,904778.5,112,706567.21,390898.5,499778.5,45,0.0,0,0.0,0,0.0,0,0.0,0,405000.0,2,5500.0,55,0.0,0,0.0,0,0.0,0,0.0,10,6,5,1,2,1,11106.18888888889,0.0,1.760680509068265,3718604.75,0.0,473140.0,0.0,1887545.25,0.0,1769172.5357142857,0.0,1368140.7533333334,0.0,1976922.0,0.0,0,0
2024-05-06,1938370.0,2107246.0,147,875443.21,168876.0,1976922.0,40,0.0,0,0.0,0,0.0,0,0.0,0,100000.0,1,7100.0,71,304.0,1,25020.0,1,0.0,0,5000.0,33,0,5,1,2,0,49423.05,0.0,1.0871226855553893,499778.5,0.0,1821900.5,0.0,1599922.5,0.0,1772978.0357142857,0.0,1321881.8616666668,0.0,725545.0,0.0,0,0
2024-05-07,889640.0,910266.0,119,896069.21,20626.0,725545.0,42,0.0,0,0.0,0,0.0,0,0.0,0,149701.0,3,5700.0,57,0.0,0,35020.0,1,0.0,0,0.0,16,1,5,1,2,0,17274.880952380954,0.0,1.023184658963176,1976922.0,0.0,1643565.25,0.0,2713703.75,0.0,1795123.9642857143,0.0,1334448.5116666667,0.0,1795429.5,0.0,0,0
2024-05-08,2199521.25,1984566.5,134,681114.46,-214954.75,1795429.5,43,0.0,0,0.0,0,0.0,0,0.0,0,186637.0,9,6200.0,62,0.0,0,0.0,0,0.0,0,2500.0,20,2,5,2,2,0,41754.17441860465,0.0,0.9022720285152962,725545.0,0.0,1916534.25,0.0,1772599.0,0.0,1663978.2142857143,0.0,1268176.5533333337,0.0,602906.25,0.0,0,0
2024-05-09,546361.25,692977.75,124,827730.96,146616.5,602906.25,39,0.0,0,1960.0,1,0.0,0,6000.0,1,54074.5,7,5500.0,55,0.0,0,10020.0,1,0.0,0,19977.0,20,3,5,2,2,0,15459.134615384615,0.0,1.2683508393027507,1795429.5,0.0,1172940.0,0.0,823186.25,0.0,1646677.5357142857,0.0,1268937.57,0.0,741464.5,0.0,0,0
2024-05-10,966620.0,958768.5,104,819879.46,-7851.5,741464.5,33,0.0,0,0.0,0,0.0,0,0.0,0,217304.0,10,4700.0,47,0.0,0,0.0,0,0.0,0,0.0,14,4,5,2,2,0,22468.62121212121,0.0,0.9918773664935548,602906.25,0.0,1637523.0,0.0,1134449.75,0.0,1565244.142857143,0.0,1261594.903333333,0.0,2083722.25,0.0,0,0
2024-05-11,2420440.0,2169493.25,170,568932.71,-250946.75,2083722.25,61,0.0,0,0.0,0,0.0,0,0.0,0,85771.0,10,8000.0,80,0.0,0,0.0,0,0.0,0,0.0,19,5,5,2,2,1,34159.38114754098,0.0,0.8963218464411429,741464.5,0.0,3718604.75,0.0,19004.5,0.0,1437235.7857142857,0.0,1248495.395,0.0,536240.0,0.0,0,0
2024-05-12,138300.0,539324.5,57,969957.21,401024.5,536240.0,21,0.0,0,0.0,0,0.0,0,0.0,0,3084.5,1,2800.0,28,0.0,0,0.0,0,0.0,0,0.0,7,6,5,2,2,1,25535.23809523809,0.0,3.8996710050614607,2083722.25,0.0,499778.5,0.0,1494664.0,0.0,1203681.142857143,0.0,1317319.32,0.0,1526833.75,0.0,0,0
2024-05-13,1936900.0,1604752.25,149,637809.46,-332147.75,1526833.75,53,0.0,0,0.0,0,0.0,0,0.0,0,77918.5,7,7100.0,71,0.0,0,0.0,0,0.0,0,0.0,18,0,5,2,2,0,28808.18396226415,0.0,0.8285157984408075,536240.0,0.0,1976922.0,0.0,1409220.5,0.0,1208889.9285714286,0.0,1285371.8533333333,0.0,572660.0,0.0,0,0
2024-05-14,625160.0,684819.0,89,697468.46,59659.0,572660.0,28,0.0,0,0.0,0,0.0,0,0.0,0,112159.0,5,4200.0,42,0.0,0,0.0,0,0.0,0,0.0,14,1,5,2,2,0,20452.14285714286,0.0,1.0954299699276986,1526833.75,0.0,725545.0,0.0,279283.25,0.0,1144591.607142857,0.0,1289292.2950000002,0.0,1260644.5,0.0,0,0
2024-05-15,1410640.0,1519124.0,86,805952.46,108484.0,1260644.5,29,0.0,0,0.0,0,0.0,0,0.0,0,258479.5,4,4100.0,41,0.0,0,0.0,0,0.0,0,0.0,12,2,5,3,2,0,43470.5,0.0,1.0769041002665456,572660.0,0.0,1795429.5,0.0,1267242.0,0.0,1122750.892857143,0.0,1299071.52,0.0,793016.5,0.0,0,0
2024-05-16,1282023.0,1109103.25,99,633032.71,-172919.75,793016.5,34,0.0,0,0.0,0,0.0,0,0.0,0,315086.75,5,4600.0,46,0.0,0,0.0,0,0.0,0,1000.0,14,3,5,3,2,0,23324.014705882357,0.0,0.865119619538807,1260644.5,0.0,602906.25,0.0,1088819.5,0.0,1046353.0357142856,0.0,1298851.6033333333,0.0,1270339.5,0.0,0,0
2024-05-17,1260060.0,1323288.5,123,696261.21,63228.5,1270339.5,39,0.0,0,0.0,0,0.0,0,0.0,0,51949.0,7,5700.0,57,0.0,0,0.0,0,0.0,0,1000.0,20,4,5,3,2,0,32572.80769230769,0.0,1.0501789597320763,793016.5,0.0,741464.5,0.0,1562891.5,0.0,1073511.642857143,0.0,1288991.5033333334,0.0,1510001.0,0.0,0,0
2024-05-18,1537820.0,1683551.5,153,841992.71,145731.5,1510001.0,53,0.0,0,0.0,0,0.0,0,0.0,0,83650.5,10,7100.0,71,0.0,0,0.0,0,0.0,0,89900.0,19,5,5,3,2,1,28490.584905660377,0.0,1.0947649920016649,1270339.5,0.0,2083722.25,0.0,1102423.75,0.0,1149065.2142857143,0.0,1279239.77,0.0,1066002.5,0.0,0,0
2024-05-19,1029530.0,1235792.0,83,1048454.71,206262.0,1066002.5,23,0.0,0,0.0,0,0.0,0,0.0,0,169789.5,5,3900.0,39,0.0,0,0.0,0,0.0,0,0.0,16,6,5,3,2,1,46347.934782608696,0.0,1.2003457888551086,1510001.0,0.0,536240.0,0.0,513615.75,0.0,1067105.0357142857,0.0,1292825.6783333337,0.0,392968.5,0.0,0,0
2024-05-20,1494360.0,792152.5,68,346047.21,-702207.5,392968.5,21,0.0,0,0.0,0,0.0,0,0.0,0,399184.0,6,3100.0,31,0.0,0,0.0,0,0.0,0,0.0,10,0,5,3,2,0,18712.785714285717,0.0,0.5300948232019058,1066002.5,0.0,1526833.75,0.0,2234804.25,0.0,1142785.392857143,0.0,1311238.57,0.0,720262.0,0.0,0,0
2024-05-21,532180.0,832760.5,87,646627.71,300580.5,720262.0,28,0.0,0,0.0,0,0.0,0,0.0,0,110508.5,6,4000.0,40,0.0,0,0.0,0,0.0,0,1990.0,13,1,5,3,2,0,25723.64285714286,0.0,1.5648098387763538,392968.5,0.0,572660.0,0.0,1468311.5,0.0,980804.6428571428,0.0,1249844.0450000002,0.0,551488.0,0.0,0,0
2024-05-22,1425960.0,790662.0,86,11329.71,-635298.0,551488.0,22,0.0,0,0.0,0,0.0,0,0.0,0,9154.0,4,4000.0,40,0.0,0,230020.0,1,0.0,0,0.0,19,2,5,4,2,0,25067.636363636364,0.0,0.5544769839266178,720262.0,0.0,1260644.5,0.0,475731.5,0.0,1001890.6428571428,0.0,1224909.0616666668,0.0,1787847.5,0.0,0,0
2024-05-23,1888100.0,2185758.0,98,308987.71,297658.0,1787847.5,27,0.0,0,0.0,0,0.0,0,0.0,0,357870.5,10,4300.0,43,0.0,0,40040.0,2,0.0,0,0.0,16,3,5,4,2,0,66216.57407407407,0.0,1.1576494889041895,551488.0,0.0,793016.5,0.0,1238769.35,0.0,900582.5714285715,0.0,1227434.278333333,0.0,864312.5,0.0,0,0
2024-05-24,763370.0,1193705.0,105,739322.71,430335.0,864312.5,41,0.0,0,490.0,1,0.0,0,0.0,0,329392.5,8,4800.0,48,0.0,0,0.0,0,0.0,0,0.0,7,4,5,4,2,0,21080.79268292683,0.0,1.5637305631607217,1787847.5,0.0,1270339.5,0.0,859654.5,0.0,1042701.2857142856,0.0,1245736.8833333333,0.0,1681352.25,0.0,0,0
2024-05-25,1405250.0,1869797.75,169,1203870.46,464547.75,1681352.25,61,0.0,0,490.0,1,0.0,0,0.0,0,186356.0,9,7900.0,79,0.0,0,0.0,0,0.0,0,2089.5,19,5,5,4,2,1,27563.15163934426,0.0,1.330580145881516,864312.5,0.0,1510001.0,0.0,271839.5,0.0,984697.4285714284,0.0,1245892.15,0.0,996024.75,0.0,0,0
2024-05-26,474100.0,1085748.25,117,1815518.71,611648.25,996024.75,35,0.0,0,0.0,0,0.0,0,0.0,0,81649.0,9,5300.0,53,0.0,0,0.0,0,0.0,0,8074.5,20,6,5,4,2,1,28457.85,0.0,2.290124973634254,1681352.25,0.0,1066002.5,0.0,1537303.5,0.0,1009176.1785714284,0.0,1292875.9083333334,0.0,2420605.75,0.0,0,0
2024-05-27,2904280.0,2592675.25,132,1503913.96,-311604.75,2420605.75,38,0.0,0,0.0,0,0.0,0,0.0,0,157069.5,3,6400.0,64,0.0,0,0.0,0,0.0,0,15000.0,27,0,5,4,2,0,63700.15131578947,0.0,0.8927084337598303,996024.75,0.0,392968.5,0.0,1905029.5,0.0,999179.3571428572,0.0,1274833.2833333334,0.0,2075545.25,0.0,0,0
2024-05-28,2177710.0,2309431.25,131,1635635.21,131721.25,2075545.25,37,0.0,0,0.0,0,0.0,0,0.0,1,224576.5,5,6200.0,62,0.0,0,7220.0,1,0.0,0,2089.5,25,1,5,4,2,0,56095.81756756757,0.0,1.0604861299254722,2420605.75,0.0,720262.0,0.0,473140.0,0.0,1288841.8214285714,0.0,1292019.1583333334,0.0,1163849.0,0.0,0,0
2024-05-29,2362560.0,1664994.5,164,938069.71,-697565.5,1163849.0,49,0.0,0,0.0,0,0.0,0,0.0,0,501145.5,8,7800.0,78,0.0,0,0.0,0,0.0,0,0.0,29,2,5,5,2,0,23752.020408163266,0.0,0.7047416785182176,2075545.25,0.0,551488.0,0.0,1821900.5,0.0,1482453.7142857143,0.0,1345432.6666666667,0.0,2265899.5,0.0,0,0
2024-05-30,1838016.0,2608146.0,138,1708199.71,770130.0,2265899.5,46,0.0,0,0.0,0,0.0,0,0.0,0,330107.5,8,6400.0,64,0.0,0,0.0,0,0.0,0,12139.0,20,3,5,5,2,0,49258.684782608696,0.0,1.4190007051081166,1163849.0,0.0,1787847.5,0.0,1643565.25,0.0,1569933.857142857,0.0,1323497.6166666667,0.0,1945471.0,0.0,0,0
2024-05-31,2631820.0,2244724.0,137,1321103.71,-387096.0,1945471.0,48,0.0,0,0.0,0,0.0,0,0.0,0,298357.5,6,6500.0,65,0.0,0,0.0,0,0.0,0,895.5,18,4,5,5,2,0,40530.645833333336,0.0,0.8529169928034592,2265899.5,0.0,864312.5,0.0,1916534.25,0.0,1638227.0,0.0,1344242.0916666666,0.0,2285650.25,0.0,0,0
2024-06-01,2935029.0,2640349.75,221,1026424.46,-294679.25,2285650.25,89,0.0,0,0.0,0,0.0,0,0.0,0,339973.5,10,10400.0,104,0.0,0,0.0,0,0.0,0,14726.0,18,5,6,1,2,1,25681.463483146068,0.0,0.899599203278741,1945471.0,0.0,1681352.25,0.0,1172940.0,0.0,1792678.2142857143,0.0,1345206.65,0.0,1807114.5,0.0,0,0
2024-06-02,2530780.0,3139301.5,123,1634945.96,608521.5,1807114.5,36,0.0,0,0.0,0,0.0,0,0.0,0,1329202.0,14,5400.0,54,0.0,0,0.0,0,0.0,0,2985.0,19,6,6,1,2,1,50197.625,0.0,1.240448201740175,2285650.25,0.0,996024.75,0.0,1637523.0,0.0,1879006.5,0.0,1382296.9916666667,0.0,1375660.25,0.0,0,0
2024-06-03,1385720.0,1537206.75,114,1786432.71,151486.75,1375660.25,40,0.0,0,0.0,0,0.0,0,0.0,0,161546.5,6,5400.0,54,0.0,0,0.0,0,0.0,0,0.0,14,0,6,1,2,0,34391.50625,0.0,1.1093198842479,1807114.5,0.0,2420605.75,0.0,3718604.75,0.0,1994876.4642857143,0.0,1387950.0416666667,0.0,912780.25,0.0,0,0
2024-06-04,337760.0,1347719.75,92,2796392.46,1009959.75,912780.25,34,0.0,0,0.0,0,0.0,0,0.0,0,433939.5,5,4300.0,43,0.0,0,0.0,0,0.0,0,1000.0,10,1,6,1,2,0,26846.477941176472,0.0,3.990169795120796,1375660.25,0.0,2075545.25,0.0,499778.5,0.0,1845598.5357142857,0.0,1309851.8916666666,0.0,2286629.5,0.0,0,0
2024-06-05,4612246.0,2516415.0,109,700561.46,-2095831.0,2286629.5,31,0.0,0,0.0,0,0.0,0,0.0,0,219402.5,6,4800.0,48,0.0,0,10383.0,3,0.0,0,0.0,21,2,6,1,2,0,73762.24193548386,0.0,0.545594272291634,912780.25,0.0,1163849.0,0.0,1976922.0,0.0,1679489.25,0.0,1323618.6166666667,0.0,1446133.5,0.0,0,0
2024-06-06,1453103.0,1590808.0,149,838266.46,137705.0,1446133.5,37,0.0,0,0.0,0,0.0,0,0.0,0,134554.5,10,6800.0,68,0.0,0,10120.0,1,0.0,0,0.0,33,3,6,1,2,0,39084.68918918919,0.0,1.094766165922168,2286629.5,0.0,2265899.5,0.0,725545.0,0.0,1839886.4642857143,0.0,1333942.2,0.0,1194694.0,0.0,0,0
2024-06-07,2317583.0,2071772.5,142,592455.96,-245810.5,1194694.0,38,0.0,0,0.0,0,0.0,0,0.0,0,792038.5,11,6300.0,63,0.0,0,85040.0,2,0.0,0,0.0,28,4,6,1,2,0,31439.315789473683,0.0,0.8939367004331668,1446133.5,0.0,1945471.0,0.0,1795429.5,0.0,1722777.0357142857,0.0,1357961.816666667,0.0,3396665.5,0.0,0,0
2024-06-08,3361500.0,3465321.5,204,696277.46,103821.5,3396665.5,72,0.0,0,0.0,0,2500.0,1,0.0,0,68656.0,5,9800.0,98,0.0,0,0.0,0,500.0,1,0.0,27,5,6,2,2,1,47175.90972222222,0.0,1.0308854677971144,1194694.0,0.0,2285650.25,0.0,602906.25,0.0,1615523.1785714286,0.0,1337937.3,0.0,964896.5,0.0,0,0
2024-06-09,2110620.0,1482255.5,125,67912.96,-628364.5,964896.5,30,0.0,0,0.0,0,0.0,0,0.0,0,498059.0,6,5800.0,58,0.0,0,11340.0,2,0.0,0,7960.0,29,6,6,2,2,1,32163.216666666667,0.0,0.7022843998445955,3396665.5,0.0,1807114.5,0.0,741464.5,0.0,1774239.642857143,0.0,1431062.6083333334,0.0,1388395.0,0.0,0,0
2024-06-10,1047603.0,1674404.5,127,694714.46,626801.5,1388395.0,37,0.0,0,0.0,0,0.0,0,0.0,0,225969.5,4,5900.0,59,0.0,0,60040.0,2,0.0,0,0.0,25,0,6,2,2,0,37524.18918918919,0.0,1.5983196878970374,964896.5,0.0,1375660.25,0.0,2083722.25,0.0,1653922.7857142857,0.0,1438510.3416666666,0.0,1721399.75,0.0,0,0
2024-06-11,1627800.0,2483773.25,122,1550687.71,855973.25,1721399.75,38,0.0,0,0.0,0,0.0,0,0.0,0,543519.5,7,4700.0,47,0.0,0,0.0,0,0.0,0,218854.0,30,1,6,2,2,0,45299.99342105263,0.0,1.5258466949256666,1388395.0,0.0,912780.25,0.0,536240.0,0.0,1655742.0357142857,0.0,1415332.7666666666,0.0,2516573.5,0.0,0,0
