TransactionDate,Total_Debit,Total_Credit,Transaction_Count,Closing_Balance,Net_Flow,DayOfWeek,Month,WeekOfMonth,IsWeekend,Withdrawal_Count,Deposit_Count,Rolling_7_Day_Average,Rolling_30_Day_Average,Target_Withdrawal_Tomorrow
2024-01-11,640400.0,1680068.25,109,1425495.17,1039668.25,Thursday,1,2,0,1,1,76311.89285714288,36873.572333333344,1167320.0
2024-01-12,1167320.0,1653251.75,123,1911426.92,485931.75,Friday,1,2,0,1,1,188033.32142857145,61732.25566666668,4230000.0
2024-01-13,4230000.0,2588550.93,210,269977.85,-1641449.0699999998,Saturday,1,2,1,1,1,-111652.36714285708,-7646.438333333314,1383960.0
2024-01-14,1383960.0,1863945.75,181,749963.6,479985.75,Sunday,1,2,1,1,1,31800.311428571487,-12137.392999999985,950120.0
2024-01-15,950120.0,873244.5,133,673088.1,-76875.5,Monday,1,3,0,1,1,80617.74000000006,3765.357000000014,2614680.0
2024-01-16,2614680.0,2302068.0,125,360476.1,-312612.0,Tuesday,1,3,0,1,1,21897.77571428577,11669.415333333347,2926340.0
2024-01-17,2926340.0,3094182.8,156,528318.9,167842.7999999998,Wednesday,1,3,0,1,1,20355.997142857173,510.33366666667473,2084970.0
2024-01-18,2084970.0,2114197.0,139,557545.9,29227.0,Thursday,1,3,0,1,1,-123992.75285714283,3166.008666666675,1699450.0
2024-01-19,1699450.0,1866044.0,153,724139.9,166594.0,Friday,1,3,0,1,1,-169612.4314285714,11838.100333333341,2064680.0
2024-01-20,2064680.0,2660516.0,214,1319975.9,595836.0,Saturday,1,3,1,1,1,149999.72142857144,6363.702666666669,1462540.0
2024-01-21,1462540.0,639399.5,131,496835.4,-823140.5,Sunday,1,3,1,1,1,-36161.17142857142,-16561.205666666665,745770.0
2024-01-22,745770.0,902279.0,121,653344.4,156509.0,Monday,1,4,0,1,1,-2820.5285714285646,20734.494333333336,785170.0
2024-01-23,785170.0,1865802.0,107,1733976.4,1080632.0,Tuesday,1,4,0,1,1,196214.32857142857,57741.691,3276360.0
2024-01-24,3276360.0,2061451.14,156,519067.54,-1214908.86,Wednesday,1,4,0,1,1,-1321.6228571428385,2674.828999999996,2229540.0
2024-01-25,2229540.0,1747829.75,139,37357.29,-481710.25,Thursday,1,4,0,1,1,-74312.65857142855,-8508.546000000004,128960.0
2024-01-27,128960.0,441200.0,61,349597.29,312240.0,Saturday,1,4,1,1,1,-53506.087142857126,7391.378999999996,1292020.0
2024-01-28,1292020.0,2527701.5,122,1585278.79,1235681.5,Sunday,1,4,1,1,1,37900.412857142874,10382.33733333333,3588300.0
2024-01-29,3588300.0,2463838.5,144,460817.29,-1124461.5,Monday,1,5,0,1,1,-5145.444285714267,6385.537333333329,1163880.0
2024-01-30,1163880.0,1966059.5,113,1262996.79,802179.5,Tuesday,1,5,0,1,1,87093.19857142858,28521.395666666664,3855200.0
2024-01-31,3855200.0,3324305.0,142,732101.79,-530895.0,Wednesday,1,5,0,1,1,-143124.94428571427,17846.028999999995,2328620.0
2024-02-01,2328620.0,2749205.75,150,1152687.54,420585.75,Thursday,2,1,0,1,1,90517.14285714288,15976.403999999997,2185420.0
2024-02-02,2185420.0,2025941.25,147,993208.79,-159478.75,Friday,2,1,0,1,1,136550.21428571432,32533.903999999995,2436120.0
2024-02-03,2436120.0,2641631.0,177,1198719.79,205511.0,Saturday,2,1,1,1,1,121303.21428571432,18882.620666666662,999940.0
2024-02-04,999940.0,1070447.9,129,1269227.69,70507.8999999999,Sunday,2,1,1,1,1,-45150.157142857126,12597.192333333327,3764000.0
2024-02-05,3764000.0,2913345.5,145,418573.19,-850654.5,Monday,2,1,0,1,1,-6034.871428571409,-5887.349333333341,1622240.0
2024-02-06,1622240.0,2853621.0,127,1649954.19,1231381.0,Tuesday,2,1,0,1,1,55279.62857142859,19946.992333333324,2288280.0
2024-02-07,2288280.0,1952070.25,146,1313744.44,-336209.75,Wednesday,2,1,0,1,1,83091.80714285716,26212.767333333326,1483260.0
2024-02-08,1483260.0,1287152.75,128,1117637.19,-196107.25,Thursday,2,2,0,1,1,-5007.192857142837,33629.10899999999,2967300.0
2024-02-09,2967300.0,2473676.75,138,624013.94,-493623.25,Friday,2,2,0,1,1,-52742.12142857141,13894.07566666666,3555630.0
2024-02-10,3555630.0,4474787.0,193,1543170.94,919157.0,Saturday,2,2,1,1,1,49207.307142857164,38578.13399999999,1518900.0
2024-02-11,1518900.0,745533.65,152,769804.59,-773366.35,Sunday,2,2,1,1,1,-71346.1571428571,-21856.352666666673,2292820.0
2024-02-12,2292820.0,2423051.0,127,900035.59,130231.0,Monday,2,2,0,1,1,68780.3428571429,-33713.04433333334,1256450.0
2024-02-13,1256450.0,1780075.25,153,1423660.84,523625.25,Tuesday,2,2,0,1,1,-32327.62142857139,38456.09966666666,2913260.0
2024-02-14,2913260.0,1786053.5,195,296454.34,-1127206.5,Wednesday,2,2,0,1,1,-145327.15714285712,-15116.975333333341,2920580.0
2024-02-15,2920580.0,3190220.0,148,566094.34,269640.0,Thursday,2,3,0,1,1,-78791.83571428568,-3566.4586666666746,2018120.0
2024-02-16,2018120.0,1911958.5,146,459932.84,-106161.5,Friday,2,3,0,1,1,-23440.157142857108,3315.224666666659,2554280.0
2024-02-17,2554280.0,2806747.5,215,712400.34,252467.5,Saturday,2,3,1,1,1,-118681.51428571423,6136.047999999998,906940.0
2024-02-18,906940.0,1056665.0,122,862125.34,149725.0,Sunday,2,3,1,1,1,13188.678571428605,10152.647999999997,2429890.0
2024-02-19,2429890.0,1991811.25,156,424046.59,-438078.75,Monday,2,3,0,1,1,-67998.42857142854,-10003.110333333336,1361030.0
2024-02-20,1361030.0,2494160.0,177,1557176.59,1133130.0,Tuesday,2,3,0,1,1,19073.678571428605,7906.689666666664,1738620.0
2024-02-21,1738620.0,1741299.5,151,1559856.09,2679.5,Wednesday,2,3,0,1,1,180485.96428571432,35434.023,2818560.0
2024-02-22,2818560.0,3267380.7,343,2008676.79,448820.7000000002,Thursday,2,4,0,1,1,206083.2071428572,45177.746333333336,2337760.0
2024-02-23,2337760.0,1813845.0,218,1484761.79,-523915.0,Friday,2,4,0,1,1,146404.13571428577,-8307.153666666662,2016100.0
2024-02-24,2016100.0,2022725.0,193,1491386.79,6625.0,Saturday,2,4,1,1,1,111283.77857142863,32410.641666666674,1412660.0
2024-02-25,1412660.0,829960.5,88,908687.29,-582699.5,Sunday,2,4,1,1,1,6651.707142857203,29044.33333333334,2718880.0
2024-02-26,2718880.0,2876190.99,165,1065998.28,157310.99000000022,Monday,2,4,0,1,1,91707.38428571438,23880.033000000014,848160.0
2024-02-27,848160.0,733056.3,117,950894.58,-115103.69999999995,Tuesday,2,4,0,1,1,-86611.71571428562,-21146.14033333332,1705560.0
2024-02-28,1705560.0,1746809.25,171,992143.83,41249.25,Wednesday,2,4,0,1,1,-81101.75142857133,17710.884666666683,1912100.0
2024-02-29,1912100.0,2124368.25,162,1204412.08,212268.25,Thursday,2,5,0,1,1,-114894.9585714285,-1952.8236666666498,1111680.0
2024-03-01,1111680.0,1629906.81,159,1722638.89,518226.81000000006,Friday,3,1,0,1,1,33982.44285714294,33017.90333333335,2585460.0
2024-03-02,2585460.0,2698217.5,236,1835396.39,112757.5,Saturday,3,1,1,1,1,49144.22857142865,22756.961666666684,968360.0
2024-03-03,968360.0,872614.25,157,1739650.64,-95745.75,Sunday,3,1,1,1,1,118709.05000000008,24881.39500000002,1249000.0
2024-03-04,1249000.0,843551.5,125,1334202.14,-405448.5,Monday,3,1,0,1,1,38314.83714285719,4516.078333333352,1112980.0
2024-03-05,1112980.0,1459099.75,143,1680321.89,346119.75,Tuesday,3,1,0,1,1,104203.90142857147,13703.140000000021,1889000.0
2024-03-06,1889000.0,1331322.0,123,1122643.89,-557678.0,Wednesday,3,1,0,1,1,18642.865714285756,23469.023333333356,1845480.0
2024-03-07,1845480.0,2316095.75,167,1593259.64,470615.75,Thursday,3,1,0,1,1,55549.65142857147,-1889.8183333333116,2978720.0
2024-03-08,2978720.0,2985842.0,120,1600381.64,7122.0,Friday,3,2,0,1,1,-17465.321428571395,9554.573333333356,3272980.0
2024-03-09,3272980.0,2898789.1,286,1226190.74,-374190.8999999999,Saturday,3,2,1,1,1,-87029.37857142852,3618.4516666666914,1339140.0
2024-03-10,1339140.0,1841639.25,171,1728689.99,502499.25,Sunday,3,2,1,1,1,-1565.8071428570963,36822.535000000025,1385020.0
2024-03-11,1385020.0,1158433.65,165,1502103.64,-226586.3500000001,Monday,3,2,0,1,1,23985.928571428605,-1368.9099999999783,2598140.0
2024-03-12,2598140.0,2829600.0,163,1733563.64,231460.0,Tuesday,3,2,0,1,1,7605.964285714319,32125.301666666688,2286562.51
2024-03-13,2286562.51,2246045.26,154,1693046.39,-40517.25,Wednesday,3,2,0,1,1,81486.07142857146,26433.693333333355,2299800.0
2024-03-14,2299800.0,2140062.75,99,1533309.14,-159737.25,Thursday,3,2,0,1,1,-8564.35714285711,3654.943333333354,2148350.0
2024-03-15,2148350.0,1926731.06,128,1311690.2,-221618.93999999994,Friday,3,3,0,1,1,-41241.634285714244,33841.19533333336,3914000.0
2024-03-16,3914000.0,3353839.25,211,751529.45,-560160.75,Saturday,3,3,1,1,1,-67808.75571428568,6181.17033333336,944660.0
2024-03-17,944660.0,1713478.0,109,1520347.45,768818.0,Sunday,3,3,1,1,1,-29763.219999999972,35347.153666666694,2762140.0
2024-03-18,2762140.0,1474411.6,117,232619.05,-1287728.4,Monday,3,3,0,1,1,-181354.9414285714,-15992.709666666637,1016880.0
2024-03-19,1016880.0,998295.75,102,214034.8,-18584.25,Tuesday,3,3,0,1,1,-217075.54857142852,-21603.01799999997,1024220.0
2024-03-20,1024220.0,1486910.0,103,676724.8,462690.0,Wednesday,3,3,0,1,1,-145188.79857142852,8422.607000000029,2105501.25
2024-03-21,2105501.25,1438825.25,124,10048.8,-666676.0,Thursday,3,3,0,1,1,-217608.61999999994,-51570.9263333333,1839300.0
2024-03-22,1839300.0,3752337.0,117,1923085.8,1913037.0,Friday,3,4,0,1,1,87342.22857142861,12107.65700000003,2151220.0
2024-03-23,2151220.0,1540429.0,122,1312294.8,-610791.0,Saturday,3,4,1,1,1,80109.33571428576,-23212.732999999975,1330720.0
2024-03-24,1330720.0,788282.5,112,769857.3,-542437.5,Sunday,3,4,1,1,1,-107212.87857142852,-23830.149666666643,1893080.0
2024-03-25,1893080.0,1615864.0,122,492641.3,-277216.0,Monday,3,4,0,1,1,37146.03571428575,-33291.51633333331,2450250.0
2024-03-26,2450250.0,2657513.25,118,699904.55,207263.25,Tuesday,3,4,0,1,1,69409.96428571432,-6959.424666666643,443180.0
2024-03-27,443180.0,580811.5,126,837536.05,137631.5,Wednesday,3,4,0,1,1,22973.035714285747,-7615.407666666651,2083740.0
2024-03-28,2083740.0,1855331.5,143,609127.55,-228408.5,Thursday,3,4,0,1,1,85582.67857142861,-11392.23433333332,954380.0
2024-03-29,954380.0,1568745.25,155,1223492.8,614365.25,Friday,3,5,0,1,1,-99941.85714285712,7711.632333333348,4244560.0
2024-03-30,4244560.0,3438267.5,254,417200.3,-806292.5,Saturday,3,5,1,1,1,-127870.64285714283,-26240.392666666652,835260.0
2024-03-31,835260.0,833361.5,129,415301.8,-1898.5,Sunday,3,5,1,1,1,-50650.78571428568,-43577.902999999984,1873520.0
2024-04-01,1873520.0,1989111.0,167,530892.8,115591.0,Monday,4,1,0,1,1,5464.500000000034,-43483.45299999999,897600.0
2024-04-02,897600.0,1178156.5,104,811449.3,280556.5,Tuesday,4,1,0,1,1,15934.964285714319,-30940.044666666654,1757340.0
2024-04-03,1757340.0,1322968.5,134,377077.8,-434371.5,Wednesday,4,1,0,1,1,-65779.74999999997,-31904.144666666652,714520.0
2024-04-04,714520.0,1894015.25,141,1556573.05,1179495.25,Thursday,4,1,0,1,1,135349.3571428572,-4124.961333333321,3216630.0
2024-04-05,3216630.0,1882826.0,156,222769.05,-1333804.0,Friday,4,1,0,1,1,-142960.53571428568,-29995.827999999987,2570740.0
2024-04-06,2570740.0,2939753.75,233,591782.8,369013.75,Saturday,4,1,1,1,1,24940.357142857178,-33382.561333333324,2763985.0
2024-04-07,2763985.0,2474289.0,135,302086.8,-289696.0,Sunday,4,1,1,1,1,-16173.571428571395,-43276.49466666665,1123880.0
2024-04-08,1123880.0,1455645.75,144,633852.55,331765.75,Monday,4,2,0,1,1,14708.535714285748,-19744.606333333322,1245160.0
2024-04-09,1245160.0,1164603.25,159,553295.8,-80556.75,Tuesday,4,2,0,1,1,-36879.0714285714,-39179.80633333333,200.0
2024-04-11,200.0,19004.5,4,572100.3,18804.5,Thursday,4,2,0,1,1,27860.357142857178,-31000.11133333332,2022580.0
2024-04-12,2022580.0,1554813.0,111,104333.3,-467767.0,Friday,4,2,0,1,1,-207462.8214285714,-54307.677999999985,1309040.0
2024-04-13,1309040.0,1859377.25,135,654670.55,550337.25,Saturday,4,2,1,1,1,61700.21428571432,-34612.527999999984,407520.0
2024-04-14,407520.0,1086452.25,98,1333602.8,678932.25,Sunday,4,2,1,1,1,105974.28571428575,-6656.877999999987,2581680.0
2024-04-15,2581680.0,1983173.5,167,735096.3,-598506.5,Monday,4,3,0,1,1,61858.50000000004,-19219.796666666654,1066200.0
2024-04-16,1066200.0,1335246.0,138,1004142.3,269046.0,Tuesday,4,3,0,1,1,52898.53571428575,8420.428333333344,461960.0
2024-04-17,461960.0,1584881.0,102,2127063.3,1122921.0,Wednesday,4,3,0,1,1,224823.9285714286,20223.86166666668,1497180.0
2024-04-18,1497180.0,2849637.75,139,3479521.05,1352457.75,Thursday,4,3,0,1,1,415345.8214285714,108230.06666666667,916120.0
2024-04-19,916120.0,719839.75,101,3283240.8,-196280.25,Friday,4,3,0,1,1,454129.64285714284,102306.86666666667,1407120.0
2024-04-20,1407120.0,2280550.75,162,4156671.55,873430.75,Saturday,4,3,1,1,1,500285.85714285716,115998.225,1894960.0
2024-04-21,1894960.0,1476495.5,133,3738207.05,-418464.5,Sunday,4,3,1,1,1,343514.89285714284,124271.94166666667,3102470.0
2024-04-22,3102470.0,3328036.31,97,3963773.36,225566.31000000006,Monday,4,4,0,1,1,461239.5800000001,68022.91866666668,5147330.0
2024-04-23,5147330.0,1431474.6,122,247917.96,-3715855.4,Tuesday,4,4,0,1,1,-108032.04857142855,-35479.22799999998,1068210.0
2024-04-24,1068210.0,980807.5,87,160515.46,-87402.5,Wednesday,4,4,0,1,1,-280935.4057142857,-20311.394666666652,1118670.0
2024-04-25,1118670.0,1918979.0,102,960824.46,800309.0,Thursday,4,4,0,1,1,-359813.7985714286,15606.105333333346,1117080.0
2024-04-26,1117080.0,2009634.0,181,1853378.46,892554.0,Friday,4,4,0,1,1,-204266.04857142855,38449.13033333335,1597760.0
2024-04-27,1597760.0,2280216.0,226,2535834.46,682456.0,Saturday,4,4,1,1,1,-231548.1557142857,56609.947000000015,1152900.0
2024-04-28,1152900.0,640278.5,111,2023212.96,-512621.5,Sunday,4,4,1,1,1,-244999.1557142857,47136.180333333345,2141335.0
2024-04-29,2141335.0,2154442.0,174,2036319.96,13107.0,Monday,4,5,0,1,1,-275350.4857142857,27094.23866666668,1601256.0
2024-04-30,1601256.0,1831419.25,168,2266483.21,230163.25,Tuesday,4,5,0,1,1,288366.46428571426,61642.76366666668,2565290.0
2024-05-01,2565290.0,2044900.75,170,1746093.96,-520389.25,Wednesday,5,1,0,1,1,226511.2142857143,44359.73866666668,1242266.0
2024-05-02,1242266.0,1198064.0,139,1701891.96,-44202.0,Thursday,5,1,0,1,1,105866.78571428571,39033.305333333345,2768560.0
2024-05-03,2768560.0,2452697.5,131,1386029.46,-315862.5,Friday,5,1,0,1,1,-66764.14285714286,19152.672000000013,4828020.0
2024-05-04,4828020.0,3757659.25,189,315668.71,-1070360.75,Saturday,5,1,1,1,1,-317166.53571428574,-2046.969666666654,513880.0
2024-05-05,513880.0,904778.5,112,706567.21,390898.5,Sunday,5,1,1,1,1,-188092.25,-28333.527999999988,1938370.0
2024-05-06,1938370.0,2107246.0,147,875443.21,168876.0,Monday,5,1,0,1,1,-165839.5357142857,21755.805333333345,889640.0
2024-05-07,889640.0,910266.0,119,896069.21,20626.0,Tuesday,5,1,0,1,1,-195773.42857142858,10142.880333333345,2199521.25
2024-05-08,2199521.25,1984566.5,134,681114.46,-214954.75,Wednesday,5,2,0,1,1,-152139.92857142858,12634.255333333345,546361.25
2024-05-09,546361.25,692977.75,124,827730.96,146616.5,Thursday,5,2,0,1,1,-124880.14285714286,6462.61366666668,966620.0
2024-05-10,966620.0,958768.5,104,819879.46,-7851.5,Friday,5,2,0,1,1,-80878.57142857143,8886.122000000012,2420440.0
2024-05-11,2420440.0,2169493.25,170,568932.71,-250946.75,Saturday,5,2,1,1,1,36180.57142857143,-105.58633333332061,138300.0
2024-05-12,138300.0,539324.5,57,969957.21,401024.5,Sunday,5,2,1,1,1,37627.142857142855,28854.130333333345,1936900.0
2024-05-13,1936900.0,1604752.25,149,637809.46,-332147.75,Monday,5,2,0,1,1,-33947.67857142857,-562.0363333333206,625160.0
2024-05-14,625160.0,684819.0,89,697468.46,59659.0,Tuesday,5,2,0,1,1,-28371.535714285714,-21204.47799999999,1410640.0
2024-05-15,1410640.0,1519124.0,86,805952.46,108484.0,Wednesday,5,3,0,1,1,17834.0,2361.8720000000126,1282023.0
2024-05-16,1282023.0,1109103.25,99,633032.71,-172919.75,Thursday,5,3,0,1,1,-27814.035714285714,-12370.319666666654,1260060.0
2024-05-17,1260060.0,1323288.5,123,696261.21,63228.5,Friday,5,3,0,1,1,-17659.75,-47693.402999999984,1537820.0
2024-05-18,1537820.0,1683551.5,153,841992.71,145731.5,Saturday,5,3,1,1,1,39008.57142857143,-87917.61133333333,1029530.0
2024-05-19,1029530.0,1235792.0,83,1048454.71,206262.0,Sunday,5,3,1,1,1,11185.357142857143,-74499.53633333332,1494360.0
2024-05-20,1494360.0,792152.5,68,346047.21,-702207.5,Monday,5,3,0,1,1,-41680.32142857143,-127020.81133333333,532180.0
2024-05-21,532180.0,832760.5,87,646627.71,300580.5,Tuesday,5,3,0,1,1,-7262.964285714285,-103052.64466666666,1425960.0
2024-05-22,1425960.0,790662.0,86,11329.71,-635298.0,Wednesday,5,4,0,1,1,-113517.53571428571,-131748.12166666664,1888100.0
2024-05-23,1888100.0,2185758.0,98,308987.71,297658.0,Thursday,5,4,0,1,1,-46292.142857142855,2035.6583333333333,763370.0
2024-05-24,763370.0,1193705.0,105,739322.71,430335.0,Friday,5,4,0,1,1,6151.642857142857,19293.575,1405250.0
2024-05-25,1405250.0,1869797.75,169,1203870.46,464547.75,Saturday,5,4,1,1,1,51696.82142857143,8101.533333333334,474100.0
2024-05-26,474100.0,1085748.25,117,1815518.71,611648.25,Sunday,5,4,1,1,1,109609.14285714286,-1261.9916666666666,2904280.0
2024-05-27,2904280.0,2592675.25,132,1503913.96,-311604.75,Monday,5,4,0,1,1,165409.5357142857,-34397.35,2177710.0
2024-05-28,2177710.0,2309431.25,131,1635635.21,131721.25,Tuesday,5,4,0,1,1,141286.7857142857,-12919.258333333333,2362560.0
2024-05-29,2362560.0,1664994.5,164,938069.71,-697565.5,Wednesday,5,5,0,1,1,132391.42857142858,-36608.34166666667,1838016.0
2024-05-30,1838016.0,2608146.0,138,1708199.71,770130.0,Thursday,5,5,0,1,1,199887.42857142858,-18609.45,2631820.0
2024-05-31,2631820.0,2244724.0,137,1321103.71,-387096.0,Friday,5,5,0,1,1,83111.57142857143,-14166.341666666667,2935029.0
2024-06-01,2935029.0,2640349.75,221,1026424.46,-294679.25,Saturday,6,1,1,1,1,-25349.428571428572,-22515.583333333332,2530780.0
2024-06-02,2530780.0,3139301.5,123,1634945.96,608521.5,Sunday,6,1,1,1,1,-25796.10714285714,8297.216666666667,1385720.0
2024-06-03,1385720.0,1537206.75,114,1786432.71,151486.75,Monday,6,1,0,1,1,40359.82142857143,49025.46666666667,337760.0
2024-06-04,337760.0,1347719.75,92,2796392.46,1009959.75,Tuesday,6,1,0,1,1,165822.4642857143,69660.84166666666,4612246.0
2024-06-05,4612246.0,2516415.0,109,700561.46,-2095831.0,Wednesday,6,1,0,1,1,-33929.75,-5829.391666666666,1453103.0
2024-06-06,1453103.0,1590808.0,149,838266.46,137705.0,Thursday,6,1,0,1,1,-124276.17857142857,-1926.7583333333334,2317583.0
2024-06-07,2317583.0,2071772.5,142,592455.96,-245810.5,Friday,6,1,0,1,1,-104092.53571428571,-2955.2833333333333,3361500.0
2024-06-08,3361500.0,3465321.5,204,696277.46,103821.5,Saturday,6,2,1,1,1,-47163.857142857145,-4381.783333333334,2110620.0
2024-06-09,2110620.0,1482255.5,125,67912.96,-628364.5,Sunday,6,2,1,1,1,-223861.85714285713,-25065.55,1047603.0
2024-06-10,1047603.0,1674404.5,127,694714.46,626801.5,Monday,6,2,0,1,1,-155959.75,4192.725,1627800.0
2024-06-11,1627800.0,2483773.25,122,1550687.71,855973.25,Tuesday,6,2,0,1,1,-177957.82142857142,19357.683333333334,1592940.0
2024-06-12,1592940.0,2576341.0,133,2534088.71,983401.0,Wednesday,6,2,0,1,1,261932.4642857143,63209.308333333334,3526260.0
2024-06-13,3526260.0,3472869.21,137,2480697.92,-53390.79000000004,Thursday,6,2,0,1,1,234633.0657142857,59440.981999999996,1859600.0
2024-06-14,1859600.0,3332773.25,169,3953871.17,1473173.25,Friday,6,2,0,1,1,480202.17285714287,104930.62366666667,5524260.0
2024-06-15,5524260.0,4019930.0,215,2449541.17,-1504330.0,Saturday,6,3,1,1,1,250466.2442857143,60550.282,5100.0
2024-06-16,5100.0,0.0,2,2444441.17,-5100.0,Sunday,6,3,1,1,0,339504.02999999997,58272.66533333333,5500.0
2024-06-17,5500.0,0.0,4,2438941.17,-5500.0,Monday,6,3,0,1,0,249175.2442857143,53231.615333333335,1790803.0
2024-06-18,1790803.0,1534516.0,114,2182654.17,-256287.0,Tuesday,6,3,0,1,1,90280.92285714285,37813.31533333333,1815900.0
2024-06-19,1815900.0,909843.75,114,1276597.92,-906056.25,Wednesday,6,3,0,1,1,-179641.54142857142,31018.357,2344443.0
2024-06-20,2344443.0,1659344.5,102,591499.42,-685098.5,Thursday,6,3,0,1,1,-269885.5,-1837.6096666666679,916701.25
2024-06-21,916701.25,1251758.25,81,926556.42,335057.0,Friday,6,3,0,1,1,-432473.53571428574,30507.556999999997,911300.0
2024-06-22,911300.0,1421249.75,156,1436506.17,509949.75,Saturday,6,4,1,1,1,-144719.2857142857,37583.94866666666,2051520.0
2024-06-23,2051520.0,887298.5,123,272284.67,-1164221.5,Sunday,6,4,1,1,1,-310308.0714285714,-15567.934666666668,1451133.0
2024-06-24,1451133.0,1756315.8,123,577467.47,305182.80000000005,Monday,6,4,0,1,1,-265924.8142857143,-20880.099666666665,1150843.0
2024-06-25,1150843.0,979710.5,112,406334.97,-171132.5,Tuesday,6,4,0,1,1,-253759.88571428572,-46972.791333333334,1296969.0
2024-06-26,1296969.0,1276273.5,142,385639.47,-20695.5,Wednesday,6,4,0,1,1,-127279.77857142857,-37275.816333333336,286860.0
2024-06-27,286860.0,2635501.25,120,2734280.72,2348641.25,Thursday,6,4,0,1,1,306111.6142857143,36621.517,3577460.0
2024-06-28,3577460.0,2783932.5,153,1940753.22,-793527.5,Friday,6,4,0,1,1,144885.25714285712,33422.78366666667,3258030.0
2024-06-29,3258030.0,3917358.0,217,2600081.22,659328.0,Saturday,6,5,1,1,1,166225.00714285712,29729.38366666667,1899683.0
2024-06-30,1899683.0,775020.25,127,1475418.47,-1124662.75,Sunday,6,5,1,1,1,171876.25714285712,5143.825333333333,1460325.0
2024-07-01,1460325.0,1502745.25,140,1517838.72,42420.25,Monday,7,1,0,1,1,134338.74999999997,16380.475333333334,2230870.0
2024-07-02,2230870.0,1853433.5,120,1140402.22,-377436.5,Tuesday,7,1,0,1,1,104866.74999999997,-16484.791333333334,1246120.0
2024-07-03,1246120.0,2914650.5,148,2808932.72,1668530.5,Wednesday,7,1,0,1,1,346184.75,34083.333666666666,2855900.0
2024-07-04,2855900.0,2940628.5,127,2893661.22,84728.5,Thursday,7,1,0,1,1,22768.642857142822,3242.2920000000004,3955080.0
2024-07-05,3955080.0,3784423.25,135,2723004.47,-170656.75,Friday,7,1,0,1,1,111750.17857142854,67414.76699999999,3896050.0
2024-07-06,3896050.0,1824220.5,164,651174.97,-2071829.5,Saturday,7,1,1,1,1,-278415.1785714286,-6236.383,650960.0
2024-07-07,650960.0,440081.5,109,440296.47,-210878.5,Sunday,7,1,1,1,1,-147874.57142857145,-5071.982999999999,1215400.0
2024-07-08,1215400.0,2004488.5,115,1229384.97,789088.5,Monday,7,2,0,1,1,-41207.6785714286,17770.250333333333,2064300.0
2024-07-09,2064300.0,2158993.0,111,1324077.97,94693.0,Tuesday,7,2,0,1,1,26239.392857142822,41872.167,2198630.0
2024-07-10,2198630.0,1161499.5,131,286947.47,-1037130.5,Wednesday,7,2,0,1,1,-360283.60714285716,-13592.233,2458880.0
2024-07-11,2458880.0,2723566.5,130,551633.97,264686.5,Thursday,7,2,0,1,1,-334575.3214285714,-33301.791333333334,1397100.0
2024-07-12,1397100.0,1748119.0,125,902652.97,351019.0,Friday,7,2,0,1,1,-260050.21428571432,-54381.191333333336,2183340.0
2024-07-13,2183340.0,1904790.25,147,624103.22,-278549.75,Saturday,7,2,1,1,1,-3867.3928571428905,-61886.49,1715540.0
2024-07-14,1715540.0,1666172.75,165,574735.97,-49367.25,Sunday,7,2,1,1,1,19205.642857142822,-112637.84000000001,1206140.0
2024-07-15,1206140.0,835053.75,104,203649.72,-371086.25,Monday,7,3,0,1,1,-146533.6071428572,-74863.04833333334,1893800.0
2024-07-16,1893800.0,2134141.0,130,443990.72,240341.0,Tuesday,7,3,0,1,1,-125726.75000000003,-66681.68166666667,3659510.0
2024-07-17,3659510.0,4454911.5,149,1239392.22,795401.5,Wednesday,7,3,0,1,1,136063.53571428568,-39984.965,544760.0
2024-07-18,544760.0,805188.25,112,1499820.47,260428.25,Thursday,7,3,0,1,1,135455.21428571426,-22761.123333333333,1585620.0
2024-07-19,1585620.0,976376.0,102,890576.47,-609244.0,Friday,7,3,0,1,1,-1725.214285714319,-12867.381666666664,3336120.0
2024-07-20,3336120.0,3007525.5,174,561981.97,-328594.5,Saturday,7,3,1,1,1,-8874.464285714319,-983.9149999999985,1089120.0
2024-07-21,1089120.0,755298.0,124,228159.97,-333822.0,Sunday,7,3,1,1,1,-49510.857142857174,-23279.881666666664,1754760.0
2024-07-22,1754760.0,2135789.0,95,609188.97,381029.0,Monday,7,4,0,1,1,57934.178571428536,-27577.239999999998,1798820.0
2024-07-23,1798820.0,1857134.75,98,667503.72,58314.75,Tuesday,7,4,0,1,1,31930.42857142854,13173.968333333334,1486120.0
2024-07-24,1486120.0,2205045.6,106,1386429.32,718925.6000000001,Wednesday,7,4,0,1,1,21005.29999999998,26965.395000000004,2841620.0
2024-07-25,2841620.0,2880114.0,150,1424923.32,38494.0,Thursday,7,4,0,1,1,-10699.592857142878,33952.945,1339690.0
2024-07-26,1339690.0,2256894.5,146,2342127.82,917204.5,Friday,7,4,0,1,1,207364.47857142854,65216.278333333335,3625040.0
2024-07-27,3625040.0,2981254.75,236,1698342.57,-643785.25,Saturday,7,4,1,1,1,162337.22857142854,-34531.27166666666,1330880.0
2024-07-28,1330880.0,913008.75,126,1280471.32,-417871.25,Sunday,7,4,1,1,1,150330.19285714283,-22009.396666666664,2047046.0
2024-07-29,2047046.0,1191546.0,135,424971.32,-855500.0,Monday,7,5,0,1,1,-26316.807142857164,-72503.66333333333,1100790.0
